post_id,type,url,message,timestamp,comments_count,reactions_count,reshare_count,Post ID,author_id,author_name,author_url,author_profile_picture_url,reactions_angry,reactions_care,reactions_haha,reactions_like,reactions_love,reactions_sad,reactions_wow
1408511856935789,post,https://www.facebook.com/groups/361306988322953/posts/1408511856935789/,السلام عليكم ممكن حد ينزل لينك تقديم الازهر أولى ابتدائي هنا عشان هيبدأ ٧/١ بكره يعنى ان شاءالله,01/07/2025,112,84,1,1408511856935789,pfbid0aA8J5HbXqQLYLEYEZHDtyP4THxa5GGyNp23WXawreCJ5Rin17vVto9sHponz3Yrjl,Loolo Alaa,https://www.facebook.com/loolo.alaa.3,https://scontent.fxap1-2.fna.fbcdn.net/v/t1.6435-1/64224554_129910498214110_5208232176700620800_n.jpg?stp=cp0_dst-jpg_s48x48_tt6&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=_gIg3ZLL51AQ7kNvwGz-FdK&_nc_oc=AdkTjGzX6JS3a6jjmJoQE9m2hNwOQJMvKg6NMrxJXoxKrisiAp81gZeNcar7WAB62cg&_nc_zt=24&_nc_ht=scontent.fxap1-2.fna&_nc_gid=yJrVlHARv-78Tqer9O4fMA&oh=00_AfSV1CvA3SLntmNs4H35jQSLVWIolcTTfMJ6M5Sy9dh7jg&oe=6891DCD9,0,0,0,84,0,0,0
1078742446945775,post,https://www.facebook.com/groups/170199277800101/posts/1078742446945775/,"في ناس تقول من المتوقع أن التمريض السنادى ياخد من 455
ومن اول 87%
هل دا صح",06/07/2025,8,13,0,1078742446945775,2066115643911237,Anonymous participant,,https://scontent.fxap1-1.fna.fbcdn.net/v/t39.35477-6/480482336_9286751958060136_3985864174076210201_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=ee2d7f&_nc_ohc=KSfFp15aMyMQ7kNvwHKogoK&_nc_oc=Adkro6seSjfNx-dmcaOItFfO2Zzxf52YxMyzVpT3KH6S1Xx-U0HDPcmY3tMN1hPXO_8&_nc_zt=14&_nc_ht=scontent.fxap1-1.fna&_nc_gid=yJrVlHARv-78Tqer9O4fMA&oh=00_AfQu12LpqPa6fanP2OvOT3rn9xDXRe6ev7g1WdwhwYljeQ&oe=68703B63,0,0,0,13,0,0,0
1533734617965410,post,https://www.facebook.com/groups/146097226729163/posts/1533734617965410/,نتيجه الشهاده الثانويه الازهريه بتطلع بعد كام يوم من الامتحان,05/07/2025,126,135,0,1533734617965410,1036130408265318,Anonymous participant,,https://scontent.fxap1-1.fna.fbcdn.net/v/t39.35477-6/480772267_8870171503091593_8950035799029425225_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=107&ccb=1-7&_nc_sid=ee2d7f&_nc_ohc=JxjYoOoSSiEQ7kNvwEa3dG-&_nc_oc=AdmMz4qzKi_-_WCrPXw6uc8_iWAcyG6C5Cx84Ta1lQik2YxRnsn6BfjtSQ1-MeVCFAo&_nc_zt=14&_nc_ht=scontent.fxap1-1.fna&_nc_gid=yJrVlHARv-78Tqer9O4fMA&oh=00_AfQeQEPjB_Tnf14MSFpqMIP8FTI8UsvOcZvvncr9_BQScQ&oe=68703B3B,0,0,2,132,0,1,0
1791831958035152,post,https://www.facebook.com/groups/1633966240488392/posts/1791831958035152/,"محمود أبوطالب mahmoud abotaleb 
انت فين يا نجم الجيل انت فين من اخبارك الاونطه
قلت إن الالهه سلامه داوود طلب من الجهاز المركزي للتنظيم والإدارة 9 الاف درجه ماليه لتعين الاول والتاني معيدين وطلع كذب
قلت إنه هيتم تجديد للعاملين بالحصه وطلع كذب 
قلت إن شيخ الأزهر هيصرف 200 يوم مكافاه ب العاملين بالحصه وطلع اونطه 
قلت قريبا في الازهر عمل مسابقه تثبيت للعاملين بالحصه وطلع كلام في الهوا
وبتزعل لما بنقول سلامه و صديق ضدد الاوائل ومش عاوزين حد يتعين في المعاهد ولا كليات وكان بنقبض من جيوب ابوهم",05/07/2025,22,22,0,1791831958035152,711288058199475,Anonymous participant,,https://scontent.fpmi4-1.fna.fbcdn.net/v/t39.35477-6/480295029_8309457052490122_5764708506034413611_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=ee2d7f&_nc_ohc=jEJB-M9JUT8Q7kNvwHudFjq&_nc_oc=Adn2fPrNydS4FzyqycgXsPNlXlwqcwl3W63OVGUZ-Aeo87AHg59rinBs8NUDkP18Oq8&_nc_zt=14&_nc_ht=scontent.fpmi4-1.fna&_nc_gid=XzAogpYIhSvXvsRDkffylQ&oh=00_AfTLMmm5Cp3bAlF_Aq0e-u-dA_QOerBW8-3cNgj0ldbg0Q&oe=6870462D,0,0,0,22,0,0,0
1533616344643904,post,https://www.facebook.com/groups/146097226729163/posts/1533616344643904/,مدخلتش الامتحان عشان تأخرت ربع ساعه حسبي الله ونعم الوكيل وقعت بالمكنه ع الطريق وتأخرت ع امتحاني رائيس الدور يحلف بالطلاق اني مش هدخل لي كده بجد هوه ده الأزهر  إلي الناس بتفتخر بيه ضيعو كل حاجه من اول السنه وتعب طول السنه كلو ع فاضي امتحانات الدور التاني امته,05/07/2025,96,127,0,1533616344643904,100058881572173,Adham A Sayed,https://www.facebook.com/adham.a.sayed,https://scontent.fpmi4-1.fna.fbcdn.net/v/t39.30808-1/504426403_1087734339865942_7718566219089822939_n.jpg?stp=cp0_dst-jpg_s48x48_tt6&_nc_cat=109&ccb=1-7&_nc_sid=1d2534&_nc_ohc=-wyDV5TRiVcQ7kNvwH48eaQ&_nc_oc=AdnhGs23LucHfh-RKMDpxF1ROrrm7wEU9tm9qvqNG3wW7p90J0cWZQdkoeNVgHF7074&_nc_zt=24&_nc_ht=scontent.fpmi4-1.fna&_nc_gid=XzAogpYIhSvXvsRDkffylQ&oh=00_AfTCsCXDLnLOYxSnaayLpbpsy021W22CI1FnBZc1LJ4jMQ&oe=68705ACB,1,0,0,60,1,65,0
10051398284929245,post,https://www.facebook.com/groups/school.elazhar.elnamozagy.15may/posts/10051398284929245/,"السلام عليكم ورحمه الله وبركاته 
انا دلوقتي قدمت لبنتي من علي النت 
ازهري نموذجي فالمدينه المنوره 
وهو كتب نموذجي بس ماكتبش نموذجي عادي 
ودلوقتي قالي استني الكشوفات 
هي عندها اربع سنين ونصف 
المفروض اعمل إيه دلوقتي 
وهل فيه حاجه اقدر اعملها دلوقتي 
وجزاكم الله خيرا",05/07/2025,10,4,0,10051398284929245,pfbid02vdZqqfvtZmA8WdwDzFbLgZi2ymNv1eP2PWwgqWxPTGjjv9bUmciifQYB6LJyu7Qml,نور الجنه,https://www.facebook.com/nwr.aljnh.607156,https://scontent.fsgn8-4.fna.fbcdn.net/v/t39.30808-1/499870819_2309782896082258_5785823422582431379_n.jpg?stp=cp0_dst-jpg_s48x48_tt6&_nc_cat=107&ccb=1-7&_nc_sid=e99d92&_nc_ohc=LqhUtqvGZ4IQ7kNvwFtfQ6l&_nc_oc=AdmkoDO63JbsDEIXA_OPYHef0iOq5eL6Ef0jfBgw2qiXWLfY3oRhupPuTWQDtwVJm0Y&_nc_zt=24&_nc_ht=scontent.fsgn8-4.fna&_nc_gid=iP4qpDJHvD0375l_l_8WGg&oh=00_AfTXHDCbAdUPVEBdp0WMk3VKm2nCsyeYQczMsw5UG2zIRw&oe=68706E19,0,0,0,4,0,0,0
708417085368172,post,https://www.facebook.com/permalink.php?story_fbid=pfbid024xH1JgkuPkJoixfxUtnkTPDj46hXs2hv74sYgBZxqitLLxqYq4ZDPVoC7Km7zjdjl&id=100085996616523,"الأول على الجمهوريه ثانوي أزهري بمجموع 650 من 650 عام 2018  يعنى 100 % من غير المستوي الرفيع إسمه محمد حسام حسن حافظ عارفين يعنى إيه ؟ يعنى الشاب ده جاب الدرجة النهائية فى 16ماده بيدرسهم فى الثانويه الأزهرية هما الكيمياء والفيزياء والأحياء والإنجليزي الجبر والهندسه الفراغيه الفقه القرآن الحديث والتفسير البلاغه الصرف النحو التوحيد الأدب والنصوص التفاضل والتكامل الديناميكا والاستاتيكا
          هنيئا له وألف مبروووك عليك التفوق 
من السنين الماضية عام 2016
#تعديل 
الطالب محمد حسام في مرحلة إنه طبيب امتياز  ربنا يوفقه ويكرمه يارب في حياته العملية القادمة",05/07/2025,17992,119701,6568,708417085368172,100085996616523,أخبارجامعة الأزهر,https://www.facebook.com/people/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1%D8%AC%D8%A7%D9%85%D8%B9%D8%A9-%D8%A7%D9%84%D8%A3%D8%B2%D9%87%D8%B1/100085996616523/,https://scontent.fsgn8-3.fna.fbcdn.net/v/t39.30808-1/382111371_276862778523607_4068454211255785621_n.jpg?stp=cp0_dst-jpg_s80x80_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PqIH-xQQF70Q7kNvwFHBNre&_nc_oc=Adlji2_4SyFTDoMGCNqsLi4F5TH1xYktv-tFwgb6cwWLxPiYHpGKxt2bEY60WY2ovhc&_nc_zt=24&_nc_ht=scontent.fsgn8-3.fna&_nc_gid=iP4qpDJHvD0375l_l_8WGg&oh=00_AfQDmTz-mjGeUk-yTuZiMJvPdzZxAuf_NnWcOgnhIRFToQ&oe=68704157,16,7752,85,78954,32839,18,37
1791559441395737,post,https://www.facebook.com/groups/1633966240488392/posts/1791559441395737/,"انا خريجة تربية شعبة عامة كنت شغالة بالحصة عربي 

ينفع اقدم ف مسابقة الشرعي ولا ايه أنا مكتوب عندي شعبة عامة  علوم شرعية وعربية",05/07/2025,10,6,0,1791559441395737,1128946075376068,Anonymous participant,,https://scontent.fsgn8-3.fna.fbcdn.net/v/t39.35477-6/480772267_8870171503091593_8950035799029425225_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=ee2d7f&_nc_ohc=JxjYoOoSSiEQ7kNvwFMIPpJ&_nc_oc=AdklVIB2XtYwE2lc4geb7i64RAi6uojpjlcIk0zAjSjSC7S15_ghbzQTYsfHglocFFw&_nc_zt=14&_nc_ht=scontent.fsgn8-3.fna&_nc_gid=iP4qpDJHvD0375l_l_8WGg&oh=00_AfQejlMB0S-vOHDetkyCNOvQ3-f9qIyGcFdcGgRImJLDPw&oe=68703B3B,0,0,0,6,0,0,0
1078504493636237,post,https://www.facebook.com/groups/170199277800101/posts/1078504493636237/,السلام عليكم انا بنتي جايبه 360من 490لو عدلت المعادله مجموعها حيبقا كام ممكن حد يفيدني بالله عليكم,05/07/2025,18,7,0,1078504493636237,pfbid02fZEM77XE39qWaK28jeKWkZYB4ujoGWxKyyqmG2Vop8qEMcooBztYzXKRKyApxusWl,OM Adham,https://www.facebook.com/people/OM-Adham/pfbid02fZEM77XE39qWaK28jeKWkZYB4ujoGWxKyyqmG2Vop8qEMcooBztYzXKRKyApxusWl/,https://scontent.fhan4-4.fna.fbcdn.net/v/t39.30808-1/508152557_122143302290616880_4784110058757808286_n.jpg?stp=c0.36.1080.1080a_cp0_dst-jpg_s48x48_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=j0oCPga3z7YQ7kNvwHuWohc&_nc_oc=AdntlfMaODwom_C6yadurKGMXbkt30Juc1g4nSpPOAaKzhzvNgQNl0jSHB0GMVW67vc&_nc_zt=24&_nc_ht=scontent.fhan4-4.fna&_nc_gid=E4Z3vzsI0bYi06Ffnp02aQ&oh=00_AfTBiJRUqPb_21F-K5pAhJL7Cq4-Uv-2h12gA6mCSdvqfQ&oe=68706778,0,0,0,7,0,0,0
1533652564640282,post,https://www.facebook.com/groups/146097226729163/posts/1533652564640282/,"يا أولياء الأمور انهارده طالب اتمسك بسماعه بق يلطم ويقول 

انه ماضي وصل امانه ب ١٠٠٠٠ عشان ياخد السماعه وإيجار يومي من ٣٠٠ ل ٦٠٠ خلي بالكم من أولادكم",05/07/2025,37,86,3,1533652564640282,694551536723614,GreenToucan496,,https://scontent.fhan3-3.fna.fbcdn.net/v/t39.35477-6/480424763_9499112296775885_2098664702354381518_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=ee2d7f&_nc_ohc=AWZvjkN331MQ7kNvwHLvfL4&_nc_oc=Adm4o0q76AvrIZsFZU0wF1ol6bD9mhf9oYPmpsLUphc11PaziG9BbmmjSbEv3mf2BWw&_nc_zt=14&_nc_ht=scontent.fhan3-3.fna&_nc_gid=E4Z3vzsI0bYi06Ffnp02aQ&oh=00_AfQyVw6Jd2HHFr7FinTnC5toAIltkL2YeC4yo-ihiyFBEg&oe=68706F93,0,0,1,52,0,31,2
